filename
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\72_211\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\13_173\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\43_17\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\36_73\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\113_163\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\105_237\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\52_93\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\119_153\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\75_14\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\110_221\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\100_102\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\103_155\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\59_67\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\130_221\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\32_171\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\96_191\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\107_25\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\1_48\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\128_228\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\46_126\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\36_227\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\2_180\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\97_188\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\65_235\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\37_219\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\30_62\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\32_162\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\114_169\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\28_63\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\91_105\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\33_37\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\74_41\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\24_168\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\104_103\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\93_50\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\4_154\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\129_15\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\10_184\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\116_15\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\104_169\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\98_90\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\79_49\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\62_216\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\44_174\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\90_62\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\129_162\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\48_143\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\4_12\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\83_72\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\130_233\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\108_201\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\61_197\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\76_4\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\22_204\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\114_31\
/storage/research/Intern19_v2/segmentation/Team 1/TrainingData//\110_77\
